idx,transcript,true_keywords,num_true,best_true_rank,worst_true_rank,recall_at_1,recall_at_3,recall_at_6,recall_at_12,cb_pool_recall,prompt_recall,rescore_recall,cb_pool_size,prompt_size,rescore_size,top12_keywords,prompt_keywords,rescore_keywords
502,火锅店服务员朱某被温州市鹿城区检察院依法批准逮捕,朱某,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,朱某|张萌|彼得|吴雯|兰州市|董某|希饭|渝武|瓯文|平阳|温州市域|黄榕,朱某,朱某|彼得|董某|渝武
503,上海易居研究院研究院严跃进认为,易居研究院,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,易居研究院|同策咨询研究部|园中园|董某|黄榕|李洁|吴雯|渝武|彼得|韩籍|今久|瓯文,易居研究院,易居研究院|同策咨询研究部|董某|李洁|渝武
504,同策咨询研究部总监张宏伟认为,同策咨询研究部,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,同策咨询研究部|赵宏|孔磊|赵继宏|吴雯|黄榕|董某|彼得|瓯文|国家邮政总局|王巍|渝武,同策咨询研究部|赵宏,同策咨询研究部|赵宏|孔磊|吴雯|黄榕
505,加强京津风沙源区草地治理,京津风沙源区,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,6,京津风沙源区|京津冀|重庆|嵩山|吴雯|胡枫|瓯文|渝武|喻莉|董某|周峰|陈定,京津风沙源区,京津风沙源区|京津冀|重庆|嵩山|胡枫|董某
506,苹果市盈率仅一五倍,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|名古屋|彼得|吴雯|瓯文|吉娜|徐云丽|朱某|银联|渝武|董某|广安,苹果,苹果|名古屋|彼得|瓯文
507,苹果早晚将步之前过气股王的后尘,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|名古屋|吴雯|郎导|广安|彼得|瓯文|黄榕|渝武|朱某|故宫|董某,苹果,苹果|名古屋|吴雯|瓯文
508,苹果的拿手好戏是把市场上原霸主拉下马,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|董某|吴雯|名古屋|渝武|胡琦|瓯文|庞清|朱某|平阳|玮甯,苹果,苹果|彼得|董某|渝武
509,快速建立以苹果产品服务为核心的生态系统,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,苹果|常平|富平|吴雯|瓯文|董某|彼得|佟健|吉娜|渝武|朱某|玮甯,苹果|常平,苹果|常平|富平|瓯文|董某
510,消费者贪新忘旧虽亦可能适用于苹果,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|渝蓉|名古屋|董某|瓯文|斯利|故宫|刘玮|黄榕|彼得|朱某,苹果,苹果|吴雯|渝蓉|名古屋
511,苹果能否第三期发育,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|吴雯|瓯文|贩婴|名古屋|马云|渝武|喻莉|黄榕|董某|平阳,苹果,苹果|彼得|瓯文|名古屋
512,从市场始终不愿给予苹果较高估值可见,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|瓯文|名古屋|吉娜|彼得|韩籍|董某|胡琦|济南|富平|朱某,苹果,苹果|吴雯|瓯文|名古屋
513,苹果有意进军汽车产业,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|彼得|名古屋|奇冰|瓯文|郎平|付敬懿|皮特|平阳|董某|德国,苹果,苹果|吴雯|名古屋|瓯文
514,汽车是苹果下一个颠复目标,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|常平|郎平|吴雯|彼得|朱某|瓯文|董某|平阳|富平|平昌|胡枫,苹果,苹果|吴雯|瓯文|董某
515,三藩市纪事报指此君曾与库克碰头,三藩市,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,三藩市|吴雯|渝武|故宫|宋芳|保山市|刘澄|科林|董某|黄榕|曹志|滕女士,三藩市,三藩市|渝武|故宫|保山市
516,哈立以争议性的点数优势宣告获胜,哈立,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,哈立|哈灵|科林|渝武|黄榕|吴雯|马来|彼得|董某|瓯文|银联|邬雄,哈立|哈灵,哈立|哈灵|科林|黄榕|银联
517,昆仑决雄霸山城在重庆江南体育馆重装上阵,昆仑决雄霸山城|重庆,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,重庆|昆仑决雄霸山城|广安|佟健|钟欣|黄榕|吴雯|庞清|董某|荆州|渝武|刘澄,重庆|昆仑决雄霸山城,重庆|昆仑决雄霸山城|广安|佟健|钟欣
518,雅桑克莱并没有采取矮个子拳手惯用的闪击式打法,雅桑克莱,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,6,雅桑克莱|陕西|广安|审计署|彼得|韩籍|吴雯|兰州市|李斯达|董某|渝武|瓯文,雅桑克莱|陕西,雅桑克莱|陕西|广安|审计署|彼得|渝武
519,雅桑克莱的优势继续在扩大,雅桑克莱,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,雅桑克莱|科林|渝武|彼得|吴雯|邦德|刘澄|萨维申科|拓朗|瓯文|广安|纳斯达克,雅桑克莱,雅桑克莱|科林|彼得|皮特
520,祖耶夫的右肋很快便被踢出大片鲜红的淤血斑痕,祖耶夫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,6,祖耶夫|渝武|邬雄|吴雯|邬迪|西安|李洁|彼得|赵宏|董某|瓯文|敦煌,祖耶夫,祖耶夫|渝武|邬雄|吴雯|董某|政协
521,经验丰富的雅桑克莱开始刻意放缓节奏,雅桑克莱,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,雅桑克莱|科林|敦煌|胡枫|黄榕|彼得|贩婴|龙湾|吴雯|赵宏|拓朗|银联,雅桑克莱,雅桑克莱|科林|彼得|银联
522,此时的祖耶夫右眼已经肿胀得完全封闭,祖耶夫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,祖耶夫|彼得|权义|渝武|吴雯|今久|朱某|胡枫|罗宾|瓯文|奇冰|董某,祖耶夫,祖耶夫|彼得|朱某|董某
523,雅桑克莱的组合拳将祖耶夫重重击倒然而,祖耶夫|雅桑克莱,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,雅桑克莱|祖耶夫|晋吉岛|渝武|吴雯|科林|彼得|瓯文|吉娜|董某|西安|胡琦,雅桑克莱|祖耶夫,雅桑克莱|祖耶夫|晋吉岛|渝武|朱某
524,布拉德皮特新片狂怒接受了宣传媒体拍照,皮特,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,皮特|彼得|吴雯|广安|黄榕|瓯文|董某|渝武|郎平|拓朗|章某|李洁,皮特,皮特|彼得|广安|瓯文
525,我们可以清晰看到皮特的结婚戒指,皮特,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,皮特|彼得|李洁|垦区|吴雯|瓯文|梅姐|重庆|董某|郎导|朱某|吉娜,皮特,皮特|彼得|李洁|瓯文|梅姐
526,看来郑嘉颖是她的初恋,郑嘉颖,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,郑嘉颖|吴雯|瓯文|彼得|哈灵|渝武|马云|威灵|李氏|颜妮|朱某|黄榕,郑嘉颖,郑嘉颖|吴雯|马云|朱某
527,陈势安两天一夜没洗澡刷牙,陈势安,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈势安|西安|彼得|吴雯|瓯文|渝武|董某|黄榕|嵩山|杨扬|平阳|颜妮,陈势安,陈势安|西安|彼得|朱某
528,执法人员将王靖苏押解回温州,王靖苏,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,王靖苏|温岭|刘玮|吴雯|瓯文|董某|彼得|佟健|荆州|朱某|渝武|广安,王靖苏,王靖苏|温岭|刘玮|朱某
529,温州美女学霸将赴非洲支教教当地小学生汉语,温州美女,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,温州美女|马云|吴雯|黄榕|荆州|渝武|董某|包尔江|瓯文|喻莉|邬迪|陈定,温州美女,温州美女|马云|吴雯|渝武
530,麻丽贤等一七位志愿者将远赴非洲支教,麻丽贤,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,麻丽贤|哈立|李洁|美芝|皮特|德国|渝武|龟趺|曹志|李晖|荆州|董某,麻丽贤|哈立,麻丽贤|哈立|李洁|美芝|皮特
531,二九岁的章某被控洗钱一二二万元,章某,1,3,3,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,1,4,张萌|二瓦特|章某|朱某|瓯文|张某某|吴雯|胡琦|颜妮|刘玮|彼得|董某,张萌,张萌|二瓦特|章某|吴雯
532,陆续有人从乐清赶往平阳法院,平阳,1,2,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5,1,5,马云|平阳|王婷|北京朝阳法院|彼得|胡琦|邬雄|吴雯|罗宾|瓯文|董某|渝武,马云,马云|平阳|北京朝阳法院|彼得|胡琦
533,平阳法院内外已聚集了三零零多人等待开庭,平阳,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,平阳|张林|哈灵|马云|彼得|威灵|董某|平昌|吴雯|渝武|朱某|瓯文,平阳,平阳|张林|哈灵|渝武|朱某
534,龙湾永强中学一名高三男生从宿舍楼五楼楼顶坠楼身亡,龙湾永强中学|龙湾,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,龙湾永强中学|龙湾|吴雯|政协|瓯文|王巍|任珊|朱某|彼得|邬雄|黄榕|广安,龙湾永强中学|龙湾,龙湾永强中学|龙湾|吴雯|政协|瓯文
535,龙湾警方已对此事展开调查,龙湾,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,龙湾|广安|宋芳|吴雯|黄榕|王巍|瓯文|彼得|庞清|胡枫|董某|张蓉芳,龙湾,龙湾|吴雯|王巍|朱某
536,一辆货车在金丽温高速温州段发生事故,金丽温高速,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,金丽温高速|袁两|吴雯|渝武|荆州|渝蓉高速|温岭|温州市域|喻莉|彼得|今久|邬雄,金丽温高速,金丽温高速|袁两|吴雯|荆州|银联
537,永嘉县人谢某女,谢某女,1,2,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,1,4,任珊|谢某女|云林县|诏安县|吴雯|淅川县|瓯文|董某|渝武|彼得|朱某|马云,任珊,任珊|谢某女|云林县|董某
538,建立健全以工促农以城带乡的长效机制,工促农以城带乡,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,工促农以城带乡|权义|吴雯|董某|彼得|瓯文|渝武|朱某|奇冰|颜妮|名古屋|黄榕,工促农以城带乡,工促农以城带乡|权义|董某|瓯文|朱某
539,谁是苹果进军汽车市场的合作伙伴收购对象,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|瓯文|董某|彼得|奇冰|名古屋|平阳|苹果晋身道指|广安|奇高市|渝武,苹果,苹果|吴雯|瓯文|董某
540,在苹果发布靓丽的第四财季业绩报告后,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|袁两|吴雯|董某|温岭|威灵电机|平阳|韩籍|京津冀|喻莉|瓯文,苹果,苹果|彼得|袁两|董某
541,苹果正在全力以赴出售尽可能多的智能手机,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|瓯文|彼得|董某|渝武|朱某|名古屋|黄榕|邬雄|平阳|银联,苹果,苹果|吴雯|瓯文|董某
542,乔斯维亚克还谈及了苹果涉足可穿戴设备市场的问题,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|吴雯|奇冰|马特里亚斯|董某|皮特|韩籍|名古屋|瓯文|西安|平阳,苹果,苹果|彼得|马特里亚斯|瓯文
543,乔斯维亚克还为苹果平板电脑业务做了辩护,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|渝武|韩国平昌|皮特|吴雯|彼得|瓯文|张驰|马特里亚斯|董某|玛卡|名古屋,苹果,苹果|渝武|韩国平昌|吴雯
544,不过苹果官方很快澄清了这个事情,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|富平|重庆|苹果晋身道指|瓯文|吴雯|彼得|皮特|常平|广安|杨幼萍|韩国平昌,苹果,苹果|富平|苹果晋身道指|广安
545,根据苹果官方的支持页面显示,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|广安|吴雯|瓯文|彼得|佟继萍|银联|平阳|渝武|皮特|董某|胡琦,苹果,苹果|广安|吴雯|瓯文
546,乌云网合伙人邬迪接受第一财经日报记者采访时称,邬迪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,邬迪|吴雯|喻莉|李洁|新京报|董某|金陵晚报|瓯文|渝武|邬雄|彼得|广安,邬迪,邬迪|吴雯|新京报|董某
547,正是得益于我国女子散打名将鄂美蝶的惊艳一击,鄂美蝶,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,鄂美蝶|吴雯|权义|平阳|瓯文|郑女士|董某|彼得|渝武|黄榕|马云|付敬懿,鄂美蝶,鄂美蝶|吴雯|瓯文|郑女士
548,鄂美蝶便毫无保留地将炮火轰向对手,鄂美蝶,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,鄂美蝶|彼得|瓯文|好莱坞|赵宏|吴雯|董某|朱某|邬迪|渝武|吉娜|奇冰,鄂美蝶,鄂美蝶|彼得|瓯文|好莱坞
549,三十三岁的大滨芳美在面对强大的火力下,大滨芳美,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,大滨芳美|王巍|吉娜|胡枫|彼得|吴雯|瓯文|张驰|孔磊|大兴|董某|杨扬,大滨芳美,大滨芳美|王巍|孔磊|大兴
550,鄂美蝶继续将自己所学到的新搏击技能尽情展现,鄂美蝶,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,鄂美蝶|吴雯|黄榕|吉娜|董某|济南|瓯文|彼得|今久|朱某|京津冀|胡琦,鄂美蝶,鄂美蝶|吴雯|瓯文|朱某
551,面对兵行诡道的波斯弯刀,波斯,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,波斯|贵港|彼得|吴雯|皮特|巴西队|董某|龙湾|瓯文|渝武|胡琦|广西,波斯,波斯|贵港|彼得|皮特
552,张春雨选择了加强压迫对手的力度,张春雨,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,张春雨|彼得|权义|吴雯|董某|黄榕|瓯文|大禹村|渝武|李家|杨扬|王颖春,张春雨,张春雨|彼得|瓯文|朱某
553,张春雨被对手的一记肘击打破了右侧眉弓,张春雨,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,张春雨|渝武|王颖春|拓朗|吴雯|李洁|瓯文|董某|彼得|马云|王晓宇|韩籍,张春雨,张春雨|渝武|王颖春|拓朗|朱某
554,张春雨在全场观众的喝彩声中再次投入比赛,张春雨,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,张春雨|彼得|吴雯|瓯文|马云|广东|董某|渝武|张绵跃|王颖春|权义|黄煜坤,张春雨,张春雨|彼得|瓯文|朱某
555,伊萨的眉弓同样被张春雨以牙还牙的肘法击破,张春雨,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,张春雨|彼得|渭镇|黄榕|渝武|吴雯|黄煜坤|周峰|玛卡|杨扬|董某|吉娜,张春雨,张春雨|彼得|渭镇|渝武
556,文本报记者刘艾林,刘艾林,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,刘艾林|哈立|瓯文|杨爱明|吴雯|张贵林|董某|彼得|刘玮|哈灵|贩婴|威灵,刘艾林,刘艾林|瓯文|董某|银联
557,黄煜坤被警方送到附近医院接受检查,黄煜坤,1,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,7,黄立坤|黄煜坤|付敬懿|武红利|王晔君|张林|麻丽贤|温岭|李洁|彼得|孔磊|吴雯,黄立坤|黄煜坤,黄立坤|黄煜坤|付敬懿|武红利|王晔君|张林|麻丽贤
558,广东惠州惊爆港商杀情妇碎尸凶案,广东,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,广东|南沙|贵港|荆州|吴雯|瓯文|董某|渝武|黄榕|京城|彼得|新京报,广东,广东|南沙|贵港|新京报
559,港媒关注马云回应被逼捐花钱比挣钱难,马云,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,马云|黄立坤|彼得|吴雯|董某|哈灵|广安|济南|黄榕|朱某|渝武|王巍,马云,马云|黄立坤|彼得|渝武
560,易居研究院智库中心研究总监严跃进认为,易居研究院,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,易居研究院|钟欣|吴雯|董某|同策咨询研究部|彼得|张绵跃|颜妮|瓯文|渝武|黄榕|平阳,易居研究院|钟欣,易居研究院|钟欣|吴雯|董某
561,苹果此举是为了节约用电量,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|姊弟恋|吴雯|李洁|名古屋|董某|瓯文|彼得|苹果晋身道指|胡琦|韩国平昌|朱某,苹果,苹果|姊弟恋|名古屋|瓯文
562,苹果表这么火爆微软也该出智能手表吗,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|章某|吴雯|王巍|彼得|黄榕|平阳|瓯文|名古屋|威灵|渝武|董某,苹果,苹果|章某|吴雯|黄榕
563,在谷歌与苹果相机推出智能手表后,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,苹果|故宫|吴雯|董某|韩籍|吉娜|渝武|济南|彼得|瓯文|陕西|广西,苹果|故宫,苹果|故宫|吴雯|渝武
564,苹果通过发布不必要的软件升级包,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|名古屋|彼得|瓯文|平阳|渝武|董某|审计署|黄榕|萨维申|新京报,苹果,苹果|吴雯|名古屋|瓯文
565,一起针对苹果的集体反垄断案两名原告的律师称,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,苹果|渝武|袁两|吴雯|董某|黄榕|瓯文|胡琦|广安|平阳|彼得|朱某,苹果,苹果|渝武|袁两|吴雯|董某
566,由于苹果要打压竞争对手,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|广安|吴雯|彼得|瓯文|渝武|名古屋|今久|苹果晋身道指|董某|渭镇|平阳,苹果,苹果|广安|吴雯|瓯文
567,苹果打压了市场竞争,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|安靖镇|瓯文|彼得|名古屋|董某|渝武|安良百货商场|朱某|李氏|京城,苹果,苹果|吴雯|安靖镇|瓯文
568,苹果担忧这会蚕食其市场份额,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|奇高市|渝武|名古屋|彼得|吴雯|董某|瓯文|平阳|李氏|朱某|胡琦,苹果,苹果|奇高市|渝武|名古屋
569,苹果没有危害消费者利益,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|王晓飞|瓯文|彼得|董某|斯利|渝武|喻莉|黄榕|名古屋|皮特,苹果,苹果|吴雯|王晓飞|董某
570,海信科龙和惠而浦则是营收增,海信科龙,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,海信科龙|科林|哈灵|雅桑克莱|朱某|吴雯|董某|陕西|银联|贩婴|拓朗|渝武,海信科龙|科林,海信科龙|科林|哈灵|雅桑克莱|朱某
571,海信科龙一季报营收为六十四点三亿元,海信科龙,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,海信科龙|科林|吴雯|董某|彼得|哈灵|李洁|渝武|银联|朱某|哈立|拓朗,海信科龙|科林,海信科龙|科林|吴雯|董某|银联
572,张晓雅的人气肯定在前三名,张晓雅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,张晓雅|许绍洋|张淑侠|垦区|彼得|王晓宇|吴雯|董某|平阳|朱某|渝武|瓯文,张晓雅,张晓雅|许绍洋|张淑侠|垦区|董某
573,张晓雅最大的优点是有想法,张晓雅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,张晓雅|许绍洋|王晓宇|渝武|张淑侠|邬迪|吴雯|彼得|董某|施王祥|朱某|邬雄,张晓雅,张晓雅|许绍洋|王晓宇|董某|朱某
574,张晓雅这个娃娃训练很自觉,张晓雅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,张晓雅|吴雯|瓯文|王晓宇|张淑侠|平阳|桥下镇|彼得|渝武|董某|黄榕|龙湾,张晓雅,张晓雅|吴雯|瓯文|平阳|桥下镇
575,中国最帅的竞走冠军陈定将亮相苏州吴中,陈定,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈定|瓯文|吴雯|董某|乌守保|渝武|彼得|胡枫|荆州|德国|平阳|朱某,陈定,陈定|瓯文|吴雯|董某
576,一九九二年八月五日出生于云南省保山市龙陵县,云南省|保山市,2,1,2,0.5,1.0,1.0,1.0,1.0,0.5,1.0,5,1,5,云南省|保山市|瓯文|渝武|吴雯|云林县|渝蓉|南沙|今久|彼得|董某|马云,云南省,云南省|保山市|瓯文|渝武|吴雯
577,取得瑞士卢加诺竞走挑战赛男子二十公里竞走银牌,卢加诺,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,卢加诺|李家|荆州|彼得|吴雯|今久|赛文耷子|西安|李洁|董某|渝武|波斯,卢加诺,卢加诺|李家|赛文耷子|朱某
578,欧米茄计时管理委员会成员彼得许尔泽勒介绍说,彼得,1,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,皮特|彼得|刘玮|吴雯|徐建德|董某|李洁|胡琦|朱某|渝武|瓯文|黄榕,皮特|彼得,皮特|彼得|刘玮|董某|胡琦
579,现年十八岁的莎宾娜身高达一百八十二厘米,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,莎宾娜|奇冰|彼得|渝武|吴雯|南沙|吉娜|哈灵|瓯文|董某|朱某|颜妮,莎宾娜,莎宾娜|奇冰|董某|朱某
580,莎宾娜也凭借兼具清纯和性感气质的漂亮外形走红日本,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,6,莎宾娜|奇冰|吴雯|彼得|罗宾|董某|平阳|渝武|瓯文|吉娜|朱某|黄榕,莎宾娜,莎宾娜|奇冰|吴雯|彼得|罗宾|董某
581,莎宾娜透露目前单身理想型是喜欢运动,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,莎宾娜|奇冰|彼得|张诗欢|哈灵|吴雯|瓯文|董某|哈立|吉娜|渝武|郎平,莎宾娜,莎宾娜|奇冰|彼得|张诗欢|董某
582,莎宾娜已经在今年八月秘密抵达日本,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,莎宾娜|奇冰|彼得|吴雯|皮特|郎平|吉娜|渝武|瓯文|董某|黄榕|马云,莎宾娜,莎宾娜|奇冰|彼得|皮特|董某
583,她的母亲在采访中表示莎宾娜为了提升自己的实力,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,6,莎宾娜|吉娜|彼得|吴雯|奇冰|罗宾|斯利|胡琦|渝武|董某|瓯文|郎平,莎宾娜,莎宾娜|吉娜|彼得|吴雯|罗宾|董某
584,对此莎宾娜已经做好了吃苦的心理准备,莎宾娜,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,莎宾娜|奇冰|斯利|吴雯|渝武|董某|瓯文|彼得|黄榕|吉娜|朱某|张驰,莎宾娜,莎宾娜|奇冰|斯利|董某
585,家人和哈排协也表明了全力支持她的态度,哈排协,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,哈排协|彼得|吴雯|渝武|董某|朱某|黄榕|瓯文|马云|哈灵|权义|平阳,哈排协,哈排协|渝武|董某|朱某
586,因此不得不放弃宾虚的演出,宾虚,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,宾虚|胡枫|彼得|瓯文|董某|渝武|朱某|吴雯|罗宾|奇冰|平阳|美的部品事业部,宾虚,宾虚|胡枫|董某|朱某
587,不开心时会找太太徐濠所倾诉,徐濠,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,徐濠|徐永昊|刘玮|吴雯|瓯文|渝武|董某|李晖|黄榕|朱某|彼得|甘肃,徐濠,徐濠|徐永昊|瓯文|董某|朱某
588,港媒称马云向浙江商人发出警告永远不要行贿,马云,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,马云|吴雯|董某|瓯文|渝武|刘玮|彼得|王巍|朱某|吉娜|黄榕|湛江,马云,马云|吴雯|瓯文|朱某
589,东莞常平一地盘两日两度地陷,常平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,常平|平昌|富平|郎平|吴雯|平阳|渝武|韩国平昌|苹果|陈国强|瓯文|董某,常平,常平|平昌|富平|郎平|渝武
590,东莞常平住宅大厦联邦花园旁边发生大面积地陷,常平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,常平|郎平|董某|吴雯|瓯文|彼得|龙湾|渝武|朱某|马云|黄榕|吉娜,常平,常平|郎平|董某|吴雯|瓯文
591,港媒中国成访日第一大客源国还会持续增加,日第一大客源国,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,日第一大客源国|吴雯|陈国强|渝武|董某|瓯文|彼得|王巍|黄榕|邬迪|平阳|朱某,日第一大客源国,日第一大客源国|陈国强|渝武|董某
592,审计署审计长刘家义受国务院委托,刘家义|审计署,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,审计署|刘家义|李家|广安|哈立|吴雯|彼得|渝武|卢加诺|董某|瓯文|韩籍,审计署|刘家义,审计署|刘家义|李家|渝武
593,刘家义在报告中指出,刘家义,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,刘家义|李家|卢加诺|李嘉诚|吴雯|马云|陈嘉宝|瓯文|彼得|王晓宇|张保仔|郑嘉颖,刘家义,刘家义|李家|卢加诺|瓯文|朱某
